unit_code;cocunut;ctype_code;ctype_name;rating;default_flag;dqi
RBBG;344756;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;1425347;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;185316;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;639594;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;697774;3;Corporates;CORP_10;T;OK
TBSK;1053437;6;Small Medium Business (SMB);SME_10;T;OK
RLGMBH;1336338;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1905745;3;Corporates;CORP_10;T;OK
AREALE;714992;6;Small Medium Business (SMB);SME_10;T;OK
RLBG;181596;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;165591;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;1621738;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;1223673;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;308642;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;164671;6;Small Medium Business (SMB);SME_10;T;OK
RLAL;182060;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;154472;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;219547;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;765354;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;691462;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;702246;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;102060;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;166749;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;106431;3;Corporates;CORP_10;T;OK
RBRO;505598;3;Corporates;CORP_10;T;OK
RLCZ;505519;3;Corporates;CORP_10;T;OK
AVAL;284654;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;344465;3;Corporates;CORP_10;T;OK
CASRS;647484;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;592394;6;Small Medium Business (SMB);SME_10;T;OK
RBI;591184;18;Specialised Lending Project (excl. Commodity);SLOT_PF_6.5;T;OK
RBRU;209592;3;Corporates;CORP_10;T;OK
RBRO;1929497;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;882507;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;788658;3;Corporates;CORP_10;T;OK
RLUA;185611;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;471931;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;170636;3;Corporates;CORP_10;T;OK
RBHU;302263;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;845926;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;389283;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;189743;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;703229;39;Associations;CORP_10;T;OK
RBBG;323326;6;Small Medium Business (SMB);SME_10;T;OK
RBI;1873706;3;Corporates;CORP_10;T;OK
TBSK;117088;3;Corporates;CORP_10;T;OK
RBHU;282819;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;100733;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;1614431;3;Corporates;CORP_10;T;OK
RBRU;689782;3;Corporates;CORP_10;T;OK
AVAL;216862;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;137978;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;653193;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;756322;3;Corporates;CORP_10;T;OK
RBHU;512558;3;Corporates;CORP_10;T;OK
RBRS;119422;3;Corporates;CORP_10;T;OK
RBRO;120781;3;Corporates;CORP_10;T;OK
RBRO;170019;3;Corporates;CORP_10;T;OK
AVAL;314317;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;161560;3;Corporates;CORP_10;T;OK
AREALE;710473;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;162306;3;Corporates;CORP_10;T;OK
TBSK;1043763;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;137414;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;1505109;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;291348;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;235484;3;Corporates;CORP_10;T;OK
AVAL;302942;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;166341;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;1242069;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;1438516;6;Small Medium Business (SMB);SME_10;T;OK
RBI;1345123;3;Corporates;CORP_10;T;OK
RBRO;508801;3;Corporates;CORP_10;T;OK
AVAL;226205;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;207746;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;1838725;3;Corporates;CORP_10;T;OK
RLSI;324616;3;Corporates;CORP_10;T;OK
RBRS;139453;3;Corporates;CORP_10;T;OK
RBRO;1616654;6;Small Medium Business (SMB);SME_10;T;OK
RBI;1523297;3;Corporates;CORP_10;T;OK
RBBG;314678;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;107816;6;Small Medium Business (SMB);SME_10;T;OK
RLBG;1258586;6;Small Medium Business (SMB);SME_10;T;OK
RFACTOR;742911;3;Corporates;CORP_10;T;OK
RLCZ;1862418;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;324805;3;Corporates;CORP_10;T;OK
RBHR;166715;3;Corporates;CORP_10;T;OK
AVAL;196040;6;Small Medium Business (SMB);SME_10;T;OK
RLRU;791605;3;Corporates;CORP_10;T;OK
RBBG;1558832;3;Corporates;CORP_10;T;OK
RLCZ;1526430;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;702486;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;107788;3;Corporates;CORP_10;T;OK
AVAL;221732;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;669212;3;Corporates;CORP_10;T;OK
RBCZ;197620;3;Corporates;CORP_10;T;OK
RBHR;854158;3;Corporates;CORP_10;T;OK
RBRO;163558;3;Corporates;CORP_10;T;OK
RBRU;209597;3;Corporates;CORP_10;T;OK
RBRO;442293;3;Corporates;CORP_10;T;OK
AVAL;178427;3;Corporates;CORP_10;T;OK
RBRU;182029;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;285205;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;118373;3;Corporates;CORP_10;T;OK
RBBG;209336;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;107025;38;Leasing (Corporate/Stand-alone);CORP_10;T;OK
RBRO;124127;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;714986;3;Corporates;CORP_10;T;OK
RBRO;174357;6;Small Medium Business (SMB);SME_10;T;OK
RLBY1;1496286;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;324237;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;764008;3;Corporates;CORP_10;T;OK
RBCZ;462632;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;960059;6;Small Medium Business (SMB);SME_10;T;OK
RBI;22922;3;Corporates;CORP_10;T;OK
AREALE;702519;3;Corporates;CORP_10;T;OK
AREALE;715360;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;161328;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;302731;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;542528;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;290561;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;318902;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;97500;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;215774;6;Small Medium Business (SMB);SME_10;T;OK
RLUA;661999;3;Corporates;CORP_10;T;OK
AVAL;318741;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;551779;3;Corporates;CORP_10;T;OK
RBRS;623377;3;Corporates;CORP_10;T;OK
RBILEG;307232;3;Corporates;CORP_10;T;OK
CASRS;139492;3;Corporates;CORP_10;T;OK
TBSK;1817795;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;698448;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;222643;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;700480;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;183069;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;439978;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;91877;3;Corporates;CORP_10;T;OK
AVAL;267788;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;888311;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;654283;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;805391;3;Corporates;CORP_10;T;OK
TBSK;189993;3;Corporates;CORP_10;T;OK
RBHR;116795;3;Corporates;CORP_10;T;OK
RBI;775392;3;Corporates;CORP_10;T;OK
RBRO;289194;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;345300;6;Small Medium Business (SMB);SME_10;T;OK
RRRS;192359;3;Corporates;CORP_10;T;OK
RBHR;505300;18;Specialised Lending Project (excl. Commodity);SLOT_RE_6.5;T;OK
RBHR;133605;3;Corporates;CORP_10;T;OK
RBCZ;1574592;3;Corporates;CORP_10;T;OK
RBRU;306796;3;Corporates;CORP_10;T;OK
TBSK;794541;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;311372;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;72371;3;Corporates;CORP_10;T;OK
RLRU;1786800;3;Corporates;CORP_10;T;OK
RBCZ;539700;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;714516;3;Corporates;CORP_10;T;OK
RBRU;104633;3;Corporates;CORP_10;T;OK
RLBY1;204864;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;109016;3;Corporates;CORP_10;T;OK
CASRS;118964;3;Corporates;CORP_10;T;OK
RBHR;610087;3;Corporates;CORP_10;T;OK
CASRS;676544;6;Small Medium Business (SMB);SME_10;T;OK
RBI;40611;3;Corporates;CORP_10;T;OK
RBCZ;135691;3;Corporates;CORP_10;T;OK
RBHU;1549745;3;Corporates;CORP_10;T;OK
RBRU;765300;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;183905;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;187234;6;Small Medium Business (SMB);SME_10;T;OK
RLBH;127476;3;Corporates;CORP_10;T;OK
AVAL;221056;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;319089;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;145016;3;Corporates;CORP_10;T;OK
AVAL;173695;3;Corporates;CORP_10;T;OK
RBCZ;690936;3;Corporates;CORP_10;T;OK
CASRS;312750;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;128974;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;224093;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;134379;3;Corporates;CORP_10;T;OK
RBHU;298041;3;Corporates;CORP_10;T;OK
AVAL;709036;3;Corporates;CORP_10;T;OK
RBAL;271839;3;Corporates;CORP_10;T;OK
RBHR;518131;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;330851;3;Corporates;CORP_10;T;OK
AVAL;529523;3;Corporates;CORP_10;T;OK
AVAL;221648;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;322875;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;194384;6;Small Medium Business (SMB);SME_10;T;OK
RLRS;136052;6;Small Medium Business (SMB);SME_10;T;OK
RLHR;108868;3;Corporates;CORP_10;T;OK
AVAL;177109;3;Corporates;CORP_10;T;OK
RBHU;230093;3;Corporates;CORP_10;T;OK
CASRS;118595;3;Corporates;CORP_10;T;OK
RBBG;514803;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;680460;3;Corporates;CORP_10;T;OK
RBHR;137647;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;343937;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;599168;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;76991;6;Small Medium Business (SMB);CORP_10;T;OK
RBHU;301594;36;Private Individual (Non-Retail);CORP_10;T;OK
RLBG;131690;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;170980;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;106716;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;193752;3;Corporates;SLOT_RE_6.5;T;OK
RBHR;107842;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;238452;3;Corporates;CORP_10;T;OK
RBRO;321253;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;163969;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;131115;3;Corporates;CORP_10;T;OK
RBRO;272031;3;Corporates;CORP_10;T;OK
AVAL;319007;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;841646;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;221946;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;1439300;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;191324;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;721332;3;Corporates;CORP_10;T;OK
RBCZ;198453;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;1515256;3;Corporates;CORP_10;T;OK
AVAL;270496;6;Small Medium Business (SMB);SME_10;T;OK
RBI;1447212;3;Corporates;CORP_10;T;OK
RBRO;466153;3;Corporates;CORP_10;T;OK
AVAL;210410;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;2073095;3;Corporates;CORP_10;T;OK
RBCZ;680657;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;537409;3;Corporates;CORP_10;T;OK
AREALE;702396;3;Corporates;CORP_10;T;OK
AVAL;181652;3;Corporates;CORP_10;T;OK
RBRU;647085;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;97155;3;Corporates;CORP_10;T;OK
TBSK;101948;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;212758;3;Corporates;CORP_10;T;OK
RBRO;515220;6;Small Medium Business (SMB);SME_10;T;OK
RBILEG;1520373;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;151179;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;590085;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;768203;39;Associations;CORP_10;T;OK
RBRU;181281;3;Corporates;CORP_10;T;OK
RLCZ;292622;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;1357588;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;308156;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;195667;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;312616;3;Corporates;CORP_10;T;OK
RLBG;186213;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;488082;3;Corporates;CORP_10;T;OK
RBBG;162570;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;219345;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;652624;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;1921080;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;448195;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;452283;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;166180;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;168619;3;Corporates;CORP_10;T;OK
RBCZ;522016;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;209171;3;Corporates;CORP_10;T;OK
RBI;807434;3;Corporates;CORPL_10;T;OK
RBBH;765401;3;Corporates;CORP_10;T;OK
RBRU;225765;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;1007404;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1556565;3;Corporates;CORP_10;T;OK
RBBY;748278;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;154508;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;1493903;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;90798;3;Corporates;CORP_10;T;OK
AVAL;282773;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;280451;3;Corporates;CORP_10;T;OK
RBRO;807271;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1059250;3;Corporates;CORP_10;T;OK
RBRU;343959;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;220946;6;Small Medium Business (SMB);SME_10;T;OK
ALEASS;702165;3;Corporates;CORP_10;T;OK
TBSK;1603138;3;Corporates;CORP_10;T;OK
AVAL;389312;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;168415;3;Corporates;CORP_10;T;OK
RBBG;304013;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;107595;3;Corporates;CORP_10;T;OK
RBRO;440207;3;Corporates;CORP_10;T;OK
RBBH;180430;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;488389;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;116695;3;Corporates;CORP_10;T;OK
RBBG;924010;3;Corporates;CORP_10;T;OK
RBHR;152547;3;Corporates;CORP_10;T;OK
RBHU;192075;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;786362;3;Corporates;CORP_10;T;OK
RBBY;1811733;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;702075;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;697687;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;129812;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;159072;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;176258;3;Corporates;CORP_10;T;OK
AVAL;220829;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;514817;3;Corporates;CORP_10;T;OK
RBHU;110771;3;Corporates;CORP_10;T;OK
RLRS;145689;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;715385;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;175741;3;Corporates;CORP_10;T;OK
AVAL;302933;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;664777;3;Corporates;CORP_10;T;OK
RBBG;320879;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;700503;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;322436;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;530252;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;75335;3;Corporates;CORP_10;T;OK
RBHR;108115;3;Corporates;CORP_10;T;OK
RBRO;403355;3;Corporates;CORP_10;T;OK
RBBG;280968;3;Corporates;CORP_10;T;OK
RBRO;465741;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;168529;3;Corporates;CORP_10;T;OK
AVAL;218224;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;139574;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;259634;3;Corporates;CORP_10;T;OK
RBCZ;685323;3;Corporates;CORP_10;T;OK
RBRU;556103;18;Specialised Lending Project (excl. Commodity);SLOT_PF_6.5;T;OK
RBHR;516540;3;Corporates;CORP_10;T;OK
AREALE;701900;3;Corporates;CORP_10;T;OK
RBAL;312795;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;514265;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;688969;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;638023;3;Corporates;CORP_10;T;OK
RBRO;284980;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;710414;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;228103;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;314159;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;1047109;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;246994;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;302910;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;224118;6;Small Medium Business (SMB);SME_10;T;OK
RBI;691530;3;Corporates;CORP_10;T;OK
RBBH;756686;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;173483;3;Corporates;CORP_10;T;OK
RBRU;773035;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;217151;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;702039;3;Corporates;CORP_10;T;OK
AVAL;910910;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;798096;3;Corporates;CORP_10;T;OK
RBRU;292814;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;186925;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;222851;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;755727;3;Corporates;CORP_10;T;OK
RBBH;435206;3;Corporates;CORP_10;T;OK
RBHU;82506;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;235692;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;174162;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;165795;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;216650;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;216106;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;127928;3;Corporates;CORP_10;T;OK
AVAL;215917;3;Corporates;SME_10;T;OK
TBSK;94138;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;1794894;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1226542;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;157694;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;72429;3;Corporates;CORP_10;T;OK
RBBY;1560724;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;76498;3;Corporates;CORP_10;T;OK
RLSI;106261;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;1326468;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;533524;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;2047532;6;Small Medium Business (SMB);SME_10;T;OK
ALEASS;702344;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;165968;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;159002;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;178415;3;Corporates;CORP_10;T;OK
RBRO;528204;4;Government-Owned Commercial Undertaking;CORP_10;T;OK
RBRS;324230;3;Corporates;CORP_10;T;OK
ALEASS;702565;6;Small Medium Business (SMB);SME_10;T;OK
RLRU;179305;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;1549550;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;170427;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;393850;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;736434;3;Corporates;CORP_10;T;OK
RLBH;293830;3;Corporates;CORP_10;T;OK
AREALE;710412;3;Corporates;CORP_10;T;OK
RLSI;214567;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;2047979;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;1324433;3;Corporates;CORP_10;T;OK
AVAL;319086;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;138155;3;Corporates;CORP_10;T;OK
RBRO;465227;3;Corporates;CORP_10;T;OK
RBRS;115925;3;Corporates;CORP_10;T;OK
AVAL;302935;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;108358;3;Corporates;CORP_10;T;OK
RBRS;138311;3;Corporates;CORP_10;T;OK
RBHR;524855;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;294255;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;663244;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;1228213;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;176106;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;208155;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;134445;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;219707;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;325152;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;274495;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;811596;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;877086;3;Corporates;CORP_10;T;OK
RBI;1460246;3;Corporates;CORP_10;T;OK
RBHU;159766;3;Corporates;CORP_10;T;OK
RBRS;767746;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;178506;6;Small Medium Business (SMB);SME_10;T;OK
RLCZ;1411640;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;808125;6;Small Medium Business (SMB);SME_10;T;OK
RLBG;327756;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;395550;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;173532;3;Corporates;CORP_10;T;OK
RBRO;246058;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;185976;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;764491;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;702278;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;267512;6;Small Medium Business (SMB);SME_10;T;OK
RBKO;137931;6;Small Medium Business (SMB);SME_10;T;OK
RLBG;130164;3;Corporates;CORP_10;T;OK
RBRO;237688;3;Corporates;CORP_10;T;OK
TBSK;206115;3;Corporates;CORP_10;T;OK
RLRS;1786854;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;167349;3;Corporates;CORP_10;T;OK
RBCZ;91641;3;Corporates;CORP_10;T;OK
AVAL;1883467;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;108453;3;Corporates;CORP_10;T;OK
RBI;156826;3;Corporates;CORP_10;T;OK
RBHR;108792;3;Corporates;CORP_10;T;OK
RBBG;307008;6;Small Medium Business (SMB);SME_10;T;OK
RLUA;304691;6;Small Medium Business (SMB);SME_10;T;OK
RBI;112538;36;Private Individual (Non-Retail);CORP_10;T;OK
RBKO;123367;3;Corporates;CORP_10;T;OK
RBRO;139352;3;Corporates;CORP_10;T;OK
RLRO;142589;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;486925;6;Small Medium Business (SMB);SME_10;T;OK
Static;*DUMMY_STD_POORS_D_BANK*;11;Banks;FIN_D;T;OK
RLBG;98108;3;Corporates;CORP_10;T;OK
AREALE;701993;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;107133;3;Corporates;CORP_10;T;OK
RBBH;167464;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;306322;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;209586;3;Corporates;CORP_10;T;OK
RBRS;118174;3;Corporates;CORP_10;T;OK
RBHU;193355;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;215660;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;1055900;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;153124;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;151632;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;660896;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;601497;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;280501;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;195698;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;752162;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;271135;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;293895;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;332964;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;486746;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;280818;6;Small Medium Business (SMB);SME_10;T;OK
